,receptor,pathway,tf,tf_PPR,category,subcategory
235,EGFR,Endocrine resistance,NCOR1,0.024757506,Human Diseases,Drug resistance: antineoplastic
236,IGF1R,Endocrine resistance,AKT1,0.056242664,Human Diseases,Drug resistance: antineoplastic
237,IGF1R,Endocrine resistance,AKT2,0.056242664,Human Diseases,Drug resistance: antineoplastic
238,IGF1R,Endocrine resistance,AKT3,0.056242664,Human Diseases,Drug resistance: antineoplastic
239,IGF1R,Endocrine resistance,EGFR,0.00248699,Human Diseases,Drug resistance: antineoplastic
240,IGF1R,Endocrine resistance,ESR1,0.058252955,Human Diseases,Drug resistance: antineoplastic
241,IGF1R,Endocrine resistance,ESR2,0.058252955,Human Diseases,Drug resistance: antineoplastic
242,IGF1R,Endocrine resistance,FOS,0.058027476,Human Diseases,Drug resistance: antineoplastic
243,IGF1R,Endocrine resistance,JUN,0.058027476,Human Diseases,Drug resistance: antineoplastic
244,IGF1R,Endocrine resistance,MAPK1,0.024492236,Human Diseases,Drug resistance: antineoplastic
245,IGF1R,Endocrine resistance,MAPK3,0.024492236,Human Diseases,Drug resistance: antineoplastic
246,IGF1R,Endocrine resistance,SOS1,0.046823036,Human Diseases,Drug resistance: antineoplastic
247,IGF1R,Endocrine resistance,SOS2,0.046823036,Human Diseases,Drug resistance: antineoplastic
248,IGF1R,Endocrine resistance,SP1,0.037209075,Human Diseases,Drug resistance: antineoplastic
249,IGF1R,Endocrine resistance,SRC,0.028347533,Human Diseases,Drug resistance: antineoplastic
250,IGF1R,Endocrine resistance,MED1,0.117870226,Human Diseases,Drug resistance: antineoplastic
251,IGF1R,Endocrine resistance,NCOA3,0.117870226,Human Diseases,Drug resistance: antineoplastic
252,IGF1R,Endocrine resistance,NCOR1,0.024757506,Human Diseases,Drug resistance: antineoplastic
253,JAG1,Endocrine resistance,NOTCH2,0.133611961,Human Diseases,Drug resistance: antineoplastic
254,JAG1,Endocrine resistance,NOTCH3,0.133611961,Human Diseases,Drug resistance: antineoplastic
255,JAG1,Endocrine resistance,NOTCH4,0.133611961,Human Diseases,Drug resistance: antineoplastic
256,EGFR_ERBB2,Endocrine resistance,AKT1,0.056242664,Human Diseases,Drug resistance: antineoplastic
257,EGFR_ERBB2,Endocrine resistance,AKT2,0.056242664,Human Diseases,Drug resistance: antineoplastic
258,EGFR_ERBB2,Endocrine resistance,AKT3,0.056242664,Human Diseases,Drug resistance: antineoplastic
259,EGFR_ERBB2,Endocrine resistance,EGFR,0.00248699,Human Diseases,Drug resistance: antineoplastic
260,EGFR_ERBB2,Endocrine resistance,ESR1,0.058252955,Human Diseases,Drug resistance: antineoplastic
261,EGFR_ERBB2,Endocrine resistance,ESR2,0.058252955,Human Diseases,Drug resistance: antineoplastic
262,EGFR_ERBB2,Endocrine resistance,FOS,0.058027476,Human Diseases,Drug resistance: antineoplastic
263,EGFR_ERBB2,Endocrine resistance,JUN,0.058027476,Human Diseases,Drug resistance: antineoplastic
264,EGFR_ERBB2,Endocrine resistance,MAPK1,0.024492236,Human Diseases,Drug resistance: antineoplastic
265,EGFR_ERBB2,Endocrine resistance,MAPK3,0.024492236,Human Diseases,Drug resistance: antineoplastic
266,EGFR_ERBB2,Endocrine resistance,SOS1,0.046823036,Human Diseases,Drug resistance: antineoplastic
267,EGFR_ERBB2,Endocrine resistance,SOS2,0.046823036,Human Diseases,Drug resistance: antineoplastic
268,EGFR_ERBB2,Endocrine resistance,SP1,0.037209075,Human Diseases,Drug resistance: antineoplastic
269,EGFR_ERBB2,Endocrine resistance,SRC,0.028347533,Human Diseases,Drug resistance: antineoplastic
270,EGFR_ERBB2,Endocrine resistance,MED1,0.117870226,Human Diseases,Drug resistance: antineoplastic
271,EGFR_ERBB2,Endocrine resistance,NCOA3,0.117870226,Human Diseases,Drug resistance: antineoplastic
272,EGFR_ERBB2,Endocrine resistance,NCOR1,0.024757506,Human Diseases,Drug resistance: antineoplastic
273,ERBB2_ERBB4,Endocrine resistance,AKT1,0.056242664,Human Diseases,Drug resistance: antineoplastic
274,ERBB2_ERBB4,Endocrine resistance,AKT2,0.056242664,Human Diseases,Drug resistance: antineoplastic
275,ERBB2_ERBB4,Endocrine resistance,AKT3,0.056242664,Human Diseases,Drug resistance: antineoplastic
276,ERBB2_ERBB4,Endocrine resistance,EGFR,0.00248699,Human Diseases,Drug resistance: antineoplastic
277,ERBB2_ERBB4,Endocrine resistance,ESR1,0.058252955,Human Diseases,Drug resistance: antineoplastic
278,ERBB2_ERBB4,Endocrine resistance,ESR2,0.058252955,Human Diseases,Drug resistance: antineoplastic
279,ERBB2_ERBB4,Endocrine resistance,FOS,0.058027476,Human Diseases,Drug resistance: antineoplastic
280,ERBB2_ERBB4,Endocrine resistance,JUN,0.058027476,Human Diseases,Drug resistance: antineoplastic
281,ERBB2_ERBB4,Endocrine resistance,MAPK1,0.024492236,Human Diseases,Drug resistance: antineoplastic
282,ERBB2_ERBB4,Endocrine resistance,MAPK3,0.024492236,Human Diseases,Drug resistance: antineoplastic
283,ERBB2_ERBB4,Endocrine resistance,SOS1,0.046823036,Human Diseases,Drug resistance: antineoplastic
284,ERBB2_ERBB4,Endocrine resistance,SOS2,0.046823036,Human Diseases,Drug resistance: antineoplastic
285,ERBB2_ERBB4,Endocrine resistance,SP1,0.037209075,Human Diseases,Drug resistance: antineoplastic
286,ERBB2_ERBB4,Endocrine resistance,SRC,0.028347533,Human Diseases,Drug resistance: antineoplastic
287,ERBB2_ERBB4,Endocrine resistance,MED1,0.117870226,Human Diseases,Drug resistance: antineoplastic
288,ERBB2_ERBB4,Endocrine resistance,NCOA3,0.117870226,Human Diseases,Drug resistance: antineoplastic
289,ERBB2_ERBB4,Endocrine resistance,NCOR1,0.024757506,Human Diseases,Drug resistance: antineoplastic
290,ERBB2_ERBB3,Endocrine resistance,AKT1,0.056242664,Human Diseases,Drug resistance: antineoplastic
291,ERBB2_ERBB3,Endocrine resistance,AKT2,0.056242664,Human Diseases,Drug resistance: antineoplastic
292,ERBB2_ERBB3,Endocrine resistance,AKT3,0.056242664,Human Diseases,Drug resistance: antineoplastic
293,ERBB2_ERBB3,Endocrine resistance,EGFR,0.00248699,Human Diseases,Drug resistance: antineoplastic
294,ERBB2_ERBB3,Endocrine resistance,ESR1,0.058252955,Human Diseases,Drug resistance: antineoplastic
295,ERBB2_ERBB3,Endocrine resistance,ESR2,0.058252955,Human Diseases,Drug resistance: antineoplastic
296,ERBB2_ERBB3,Endocrine resistance,FOS,0.058027476,Human Diseases,Drug resistance: antineoplastic
297,ERBB2_ERBB3,Endocrine resistance,JUN,0.058027476,Human Diseases,Drug resistance: antineoplastic
298,ERBB2_ERBB3,Endocrine resistance,MAPK1,0.024492236,Human Diseases,Drug resistance: antineoplastic
299,ERBB2_ERBB3,Endocrine resistance,MAPK3,0.024492236,Human Diseases,Drug resistance: antineoplastic
300,ERBB2_ERBB3,Endocrine resistance,SOS1,0.046823036,Human Diseases,Drug resistance: antineoplastic
301,ERBB2_ERBB3,Endocrine resistance,SOS2,0.046823036,Human Diseases,Drug resistance: antineoplastic
302,ERBB2_ERBB3,Endocrine resistance,SP1,0.037209075,Human Diseases,Drug resistance: antineoplastic
303,ERBB2_ERBB3,Endocrine resistance,SRC,0.028347533,Human Diseases,Drug resistance: antineoplastic
304,ERBB2_ERBB3,Endocrine resistance,MED1,0.117870226,Human Diseases,Drug resistance: antineoplastic
305,ERBB2_ERBB3,Endocrine resistance,NCOA3,0.117870226,Human Diseases,Drug resistance: antineoplastic
306,ERBB2_ERBB3,Endocrine resistance,NCOR1,0.024757506,Human Diseases,Drug resistance: antineoplastic
307,FAS,Platinum drug resistance,ATM,0.03692781,Human Diseases,Drug resistance: antineoplastic
308,FAS,Platinum drug resistance,BBC3,0.028404673,Human Diseases,Drug resistance: antineoplastic
309,FAS,Platinum drug resistance,TP53,0.078159488,Human Diseases,Drug resistance: antineoplastic
310,EGFR_ERBB2,Platinum drug resistance,AKT1,0.063551736,Human Diseases,Drug resistance: antineoplastic
311,EGFR_ERBB2,Platinum drug resistance,AKT2,0.063551736,Human Diseases,Drug resistance: antineoplastic
312,EGFR_ERBB2,Platinum drug resistance,AKT3,0.063551736,Human Diseases,Drug resistance: antineoplastic
313,EGFR_ERBB2,Platinum drug resistance,CDKN1A,0.019579403,Human Diseases,Drug resistance: antineoplastic
314,EGFR_ERBB2,Platinum drug resistance,MAPK1,0.072406389,Human Diseases,Drug resistance: antineoplastic
315,EGFR_ERBB2,Platinum drug resistance,MAPK3,0.072406389,Human Diseases,Drug resistance: antineoplastic
316,ERBB2_ERBB4,Platinum drug resistance,AKT1,0.063551736,Human Diseases,Drug resistance: antineoplastic
317,ERBB2_ERBB4,Platinum drug resistance,AKT2,0.063551736,Human Diseases,Drug resistance: antineoplastic
318,ERBB2_ERBB4,Platinum drug resistance,AKT3,0.063551736,Human Diseases,Drug resistance: antineoplastic
319,ERBB2_ERBB4,Platinum drug resistance,CDKN1A,0.019579403,Human Diseases,Drug resistance: antineoplastic
320,ERBB2_ERBB4,Platinum drug resistance,MAPK1,0.072406389,Human Diseases,Drug resistance: antineoplastic
321,ERBB2_ERBB4,Platinum drug resistance,MAPK3,0.072406389,Human Diseases,Drug resistance: antineoplastic
322,ERBB2_ERBB3,Platinum drug resistance,AKT1,0.063551736,Human Diseases,Drug resistance: antineoplastic
323,ERBB2_ERBB3,Platinum drug resistance,AKT2,0.063551736,Human Diseases,Drug resistance: antineoplastic
324,ERBB2_ERBB3,Platinum drug resistance,AKT3,0.063551736,Human Diseases,Drug resistance: antineoplastic
325,ERBB2_ERBB3,Platinum drug resistance,CDKN1A,0.019579403,Human Diseases,Drug resistance: antineoplastic
326,ERBB2_ERBB3,Platinum drug resistance,MAPK1,0.072406389,Human Diseases,Drug resistance: antineoplastic
327,ERBB2_ERBB3,Platinum drug resistance,MAPK3,0.072406389,Human Diseases,Drug resistance: antineoplastic
328,FGFR2,MAPK signaling pathway,ATF4,0.007051697,Environmental Information Processing,Signal transduction
329,FGFR2,MAPK signaling pathway,ELK1,0.007846699,Environmental Information Processing,Signal transduction
330,FGFR2,MAPK signaling pathway,ELK4,0.007846699,Environmental Information Processing,Signal transduction
331,FGFR2,MAPK signaling pathway,FOS,0.00762199,Environmental Information Processing,Signal transduction
332,FGFR2,MAPK signaling pathway,IKBKB,0.004009657,Environmental Information Processing,Signal transduction
333,FGFR2,MAPK signaling pathway,IKBKG,0.004009657,Environmental Information Processing,Signal transduction
334,FGFR2,MAPK signaling pathway,JUN,0.000952296,Environmental Information Processing,Signal transduction
335,FGFR2,MAPK signaling pathway,JUND,0.000952296,Environmental Information Processing,Signal transduction
336,FGFR2,MAPK signaling pathway,MAPK1,0.030180042,Environmental Information Processing,Signal transduction
337,FGFR2,MAPK signaling pathway,MAPK10,0.00599027,Environmental Information Processing,Signal transduction
338,FGFR2,MAPK signaling pathway,MAPK3,0.030180042,Environmental Information Processing,Signal transduction
339,FGFR2,MAPK signaling pathway,MAPK8,0.00599027,Environmental Information Processing,Signal transduction
340,FGFR2,MAPK signaling pathway,MAPK9,0.00599027,Environmental Information Processing,Signal transduction
341,FGFR2,MAPK signaling pathway,MYC,0.006729089,Environmental Information Processing,Signal transduction
342,FGFR2,MAPK signaling pathway,NFATC1,0.001220752,Environmental Information Processing,Signal transduction
343,FGFR2,MAPK signaling pathway,NFATC3,0.001220752,Environmental Information Processing,Signal transduction
344,FGFR2,MAPK signaling pathway,NFKB1,0.00406798,Environmental Information Processing,Signal transduction
345,FGFR2,MAPK signaling pathway,NFKB2,0.00406798,Environmental Information Processing,Signal transduction
346,FGFR2,MAPK signaling pathway,RELA,0.00406798,Environmental Information Processing,Signal transduction
347,FGFR2,MAPK signaling pathway,RELB,0.00406798,Environmental Information Processing,Signal transduction
348,FGFR2,MAPK signaling pathway,SOS1,0.119475116,Environmental Information Processing,Signal transduction
349,FGFR2,MAPK signaling pathway,SOS2,0.119475116,Environmental Information Processing,Signal transduction
350,FGFR2,MAPK signaling pathway,SRF,0.007846699,Environmental Information Processing,Signal transduction
351,FGFR2,MAPK signaling pathway,TP53,0.00143344,Environmental Information Processing,Signal transduction
352,INSR,MAPK signaling pathway,ATF4,0.007051697,Environmental Information Processing,Signal transduction
353,INSR,MAPK signaling pathway,ELK1,0.007846699,Environmental Information Processing,Signal transduction
354,INSR,MAPK signaling pathway,ELK4,0.007846699,Environmental Information Processing,Signal transduction
355,INSR,MAPK signaling pathway,FOS,0.00762199,Environmental Information Processing,Signal transduction
356,INSR,MAPK signaling pathway,IKBKB,0.004009657,Environmental Information Processing,Signal transduction
357,INSR,MAPK signaling pathway,IKBKG,0.004009657,Environmental Information Processing,Signal transduction
358,INSR,MAPK signaling pathway,JUN,0.000952296,Environmental Information Processing,Signal transduction
359,INSR,MAPK signaling pathway,JUND,0.000952296,Environmental Information Processing,Signal transduction
360,INSR,MAPK signaling pathway,MAPK1,0.030180042,Environmental Information Processing,Signal transduction
361,INSR,MAPK signaling pathway,MAPK10,0.00599027,Environmental Information Processing,Signal transduction
362,INSR,MAPK signaling pathway,MAPK3,0.030180042,Environmental Information Processing,Signal transduction
363,INSR,MAPK signaling pathway,MAPK8,0.00599027,Environmental Information Processing,Signal transduction
364,INSR,MAPK signaling pathway,MAPK9,0.00599027,Environmental Information Processing,Signal transduction
365,INSR,MAPK signaling pathway,MYC,0.006729089,Environmental Information Processing,Signal transduction
366,INSR,MAPK signaling pathway,NFATC1,0.001220752,Environmental Information Processing,Signal transduction
367,INSR,MAPK signaling pathway,NFATC3,0.001220752,Environmental Information Processing,Signal transduction
368,INSR,MAPK signaling pathway,NFKB1,0.00406798,Environmental Information Processing,Signal transduction
369,INSR,MAPK signaling pathway,NFKB2,0.00406798,Environmental Information Processing,Signal transduction
370,INSR,MAPK signaling pathway,RELA,0.00406798,Environmental Information Processing,Signal transduction
371,INSR,MAPK signaling pathway,RELB,0.00406798,Environmental Information Processing,Signal transduction
372,INSR,MAPK signaling pathway,SOS1,0.119475116,Environmental Information Processing,Signal transduction
373,INSR,MAPK signaling pathway,SOS2,0.119475116,Environmental Information Processing,Signal transduction
374,INSR,MAPK signaling pathway,SRF,0.007846699,Environmental Information Processing,Signal transduction
375,INSR,MAPK signaling pathway,TP53,0.00143344,Environmental Information Processing,Signal transduction
376,NTRK2,MAPK signaling pathway,ATF4,0.007051697,Environmental Information Processing,Signal transduction
377,NTRK2,MAPK signaling pathway,ELK1,0.007846699,Environmental Information Processing,Signal transduction
378,NTRK2,MAPK signaling pathway,ELK4,0.007846699,Environmental Information Processing,Signal transduction
379,NTRK2,MAPK signaling pathway,FOS,0.00762199,Environmental Information Processing,Signal transduction
380,NTRK2,MAPK signaling pathway,IKBKB,0.004009657,Environmental Information Processing,Signal transduction
381,NTRK2,MAPK signaling pathway,IKBKG,0.004009657,Environmental Information Processing,Signal transduction
382,NTRK2,MAPK signaling pathway,JUN,0.000952296,Environmental Information Processing,Signal transduction
383,NTRK2,MAPK signaling pathway,JUND,0.000952296,Environmental Information Processing,Signal transduction
384,NTRK2,MAPK signaling pathway,MAPK1,0.030180042,Environmental Information Processing,Signal transduction
385,NTRK2,MAPK signaling pathway,MAPK10,0.00599027,Environmental Information Processing,Signal transduction
386,NTRK2,MAPK signaling pathway,MAPK3,0.030180042,Environmental Information Processing,Signal transduction
387,NTRK2,MAPK signaling pathway,MAPK8,0.00599027,Environmental Information Processing,Signal transduction
388,NTRK2,MAPK signaling pathway,MAPK9,0.00599027,Environmental Information Processing,Signal transduction
389,NTRK2,MAPK signaling pathway,MYC,0.006729089,Environmental Information Processing,Signal transduction
390,NTRK2,MAPK signaling pathway,NFATC1,0.001220752,Environmental Information Processing,Signal transduction
391,NTRK2,MAPK signaling pathway,NFATC3,0.001220752,Environmental Information Processing,Signal transduction
392,NTRK2,MAPK signaling pathway,NFKB1,0.00406798,Environmental Information Processing,Signal transduction
393,NTRK2,MAPK signaling pathway,NFKB2,0.00406798,Environmental Information Processing,Signal transduction
394,NTRK2,MAPK signaling pathway,RELA,0.00406798,Environmental Information Processing,Signal transduction
395,NTRK2,MAPK signaling pathway,RELB,0.00406798,Environmental Information Processing,Signal transduction
396,NTRK2,MAPK signaling pathway,SOS1,0.119475116,Environmental Information Processing,Signal transduction
397,NTRK2,MAPK signaling pathway,SOS2,0.119475116,Environmental Information Processing,Signal transduction
398,NTRK2,MAPK signaling pathway,SRF,0.007846699,Environmental Information Processing,Signal transduction
399,NTRK2,MAPK signaling pathway,TP53,0.00143344,Environmental Information Processing,Signal transduction
400,EGFR,MAPK signaling pathway,ATF4,0.007051697,Environmental Information Processing,Signal transduction
401,EGFR,MAPK signaling pathway,ELK1,0.007846699,Environmental Information Processing,Signal transduction
402,EGFR,MAPK signaling pathway,ELK4,0.007846699,Environmental Information Processing,Signal transduction
403,EGFR,MAPK signaling pathway,FOS,0.00762199,Environmental Information Processing,Signal transduction
404,EGFR,MAPK signaling pathway,IKBKB,0.004009657,Environmental Information Processing,Signal transduction
405,EGFR,MAPK signaling pathway,IKBKG,0.004009657,Environmental Information Processing,Signal transduction
406,EGFR,MAPK signaling pathway,JUN,0.000952296,Environmental Information Processing,Signal transduction
407,EGFR,MAPK signaling pathway,JUND,0.000952296,Environmental Information Processing,Signal transduction
408,EGFR,MAPK signaling pathway,MAPK1,0.030180042,Environmental Information Processing,Signal transduction
409,EGFR,MAPK signaling pathway,MAPK10,0.00599027,Environmental Information Processing,Signal transduction
410,EGFR,MAPK signaling pathway,MAPK3,0.030180042,Environmental Information Processing,Signal transduction
411,EGFR,MAPK signaling pathway,MAPK8,0.00599027,Environmental Information Processing,Signal transduction
412,EGFR,MAPK signaling pathway,MAPK9,0.00599027,Environmental Information Processing,Signal transduction
413,EGFR,MAPK signaling pathway,MYC,0.006729089,Environmental Information Processing,Signal transduction
414,EGFR,MAPK signaling pathway,NFATC1,0.001220752,Environmental Information Processing,Signal transduction
415,EGFR,MAPK signaling pathway,NFATC3,0.001220752,Environmental Information Processing,Signal transduction
416,EGFR,MAPK signaling pathway,NFKB1,0.00406798,Environmental Information Processing,Signal transduction
417,EGFR,MAPK signaling pathway,NFKB2,0.00406798,Environmental Information Processing,Signal transduction
